編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPRNMLTJNHMFFAA97CA,坡道平面,1350000,36.13
RPRPMLMJNHMFFBA57CA,坡道平面,0,38.37
RPRPMLMJNHMFFBA57CA,坡道平面,0,38.37
RPQPMLMKNHMFFBA57CA,坡道機械,780000,19.46
RPXPMLOJNHMFFBA38CA,升降機械,0,29.76
RPUNMLOLNHMFFBA08CA,坡道機械,1650000,17.21
RPXNMLKKNHMFFBA87CA,坡道平面,0,
RPTNMLPLNHMFFBA08CA,坡道平面,2500000,33.70
RPTQMLMJNHMFFCA97CA,坡道平面,0,
RPQQMLMJNHMFFCA67CA,坡道平面,0,28.29
RPTOMLSJOHMFFBA38CA,坡道平面,0,
RPQNMLNJNHMFFCA47CA,坡道平面,0,
RPQNMLNJNHMFFCA47CA,坡道平面,0,
RPRNMLNJNHMFFCA57CA,坡道平面,0,
RPRNMLNJNHMFFCA57CA,坡道平面,0,
RPRNMLNJNHMFFCA57CA,坡道平面,0,
RPWOMLTKNHMFFCA88CA,升降平面,1500000,49.73
RPPRMLPKNHMFFCA08CA,坡道平面,0,
RPRRMLPJNHMFFCA18CA,坡道平面,0,54.10
RPVNMLKKNHMFFCA77CA,一樓平面,0,
RPVNMLKKNHMFFCA77CA,一樓平面,0,
RPPNMLNKNHMFFCA47CA,坡道平面,0,29.00
RPPNMLNKNHMFFCA47CA,坡道平面,0,29.00
RPXOMLTKNHMFFCA98CA,升降平面,1250000,48.11
RPVOMLMLNHMFFCA18CA,坡道平面,0,26.97
RPUOMLMJNHMFFDA97CA,坡道平面,2800000,39.67
RPUOMLQLNHMFFCA48CA,坡道平面,0,19.13
RPOPMLLJOHMFFCA37CA,坡道機械,1500000,26.35
RPOPMLLJOHMFFCA37CA,坡道平面,1500000,26.35
RPXOMLLJOHMFFCA18CA,坡道平面,2500000,52.71
RPSNMLOJNHMFFDA87CA,升降機械,0,
RPQNMLNJNHMFFDA57CA,坡道平面,0,
RPQNMLNJNHMFFDA57CA,坡道平面,0,
RPRPMLQKNHMFFDA28CA,升降機械,0,10.16
RPTOMLRKJHNFFEA28CA,坡道平面,3500000,28.37
RPUOMLRKJHNFFEA38CA,坡道平面,3500000,28.37
RPXPMLRKJHNFFEA78CA,坡道平面,0,28.37
RPXPMLRKJHNFFEA78CA,坡道平面,0,28.37
RPOQMLRKJHNFFEA97CA,坡道平面,0,28.37
RPOQMLRKJHNFFEA97CA,坡道平面,0,28.37
RPQNMLRJNHMFFEA08CA,坡道平面,0,36.43
RPPQMLRKJHNFFEA08CA,坡道平面,3000000,28.37
RPTNMLMJNHMFFFA97CA,坡道平面,3000000,
RPTNMLOKNHMFFAA87DA,坡道平面,1620000,36.26
RPVOMLNJNHMFFFA38CA,塔式車位,2300000,3.55
RPOOMLLKNHMFFFA57CA,坡道平面,0,
RPOOMLLKNHMFFFA57CA,坡道平面,0,
RPOOMLLKNHMFFFA57CA,坡道平面,0,
RPWOMLKKNHMFFEA18CA,坡道平面,0,
RPWNMLMJNHMFFBA97DA,坡道機械,1500000,15.48
RPWNMLMJNHMFFBA97DA,坡道機械,1500000,15.48
RPUPMLPJNHMFFEA58DA,坡道平面,2500000,29.89
RPUPMLPJNHMFFEA58DA,坡道平面,2500000,32.02
RPXNMLSJNHMFFEA98DA,升降機械,1500000,
RPQOMLPJNHMFFEA08DA,坡道平面,2800000,36.76
RPPNMLQJNHMFFEA97DA,坡道機械,0,28.07
RPPNMLQJNHMFFEA97DA,坡道機械,0,28.07
RPRNMLQJNHMFFBA87DA,坡道平面,2800000,27.32
RPVPMLTJNHMFFCA88DA,坡道平面,2000000,35.95
RPRNMLQJNHMFFEA18DA,坡道平面,1660000,28.16
RPVNMLOLNHMFFFA58CA,升降機械,3500000,32.30
RPQPMLPJNHMFFAA77DA,坡道平面,2450000,24.69
RPUPMLPJNHMFFCA38DA,升降機械,1500000,23.46
RPRNMLNJNHMFFFA87CA,升降機械,0,
RPQNMLQJNHMFFAA67DA,坡道平面,1800000,
RPXOMLMJNHMFFEA38CA,坡道機械,0,6.66
