編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPKIINFFAV66CA,25,2.20,見其他登記事項,鋼筋混凝土造,82年12月3日,四層,
RPXNMLRKIINFFAV67CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPXNMLRKIINFFAV67CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPRNMLMKIINFFAV56CA,2,294.08,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,一層 二層 三層 屋頂突出物
RPOOMLRKIINFFAV86CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPOOMLRKIINFFAV86CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPTNMLRKIINFFAV27CA,,54.76,住家用,見其他登記事項,,一層,一層
RPPOMLRKIINFFAV96CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPPOMLRKIINFFAV96CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPSOMLRKIINFFAV27CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPSOMLRKIINFFAV27CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPQNMLPKIINFFAV76CA,39,121.73,住家用,加強磚造,68年7月19日,二層,一層 二層
RPWNMLRKIINFFAV57CA,22,12.27,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPWNMLRKIINFFAV57CA,22,18.75,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPROMLRKIINFFAV17CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPROMLRKIINFFAV17CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPUNMLMJJINFFAV86CA,28,15.90,住家用,鋼筋混凝土造,79年7月13日,三層,一層 二層 三層 騎樓
RPTOMLRKIINFFAV37CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPTOMLRKIINFFAV37CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPRNMLQKIINFFAV07DA,25,27.05,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,十一層
RPRNMLQKIINFFAV07DA,25,3.45,共有部分,鋼筋混凝土造,82年5月22日,十二層,
RPRNMLQKIINFFAV07DA,25,7.26,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,
RPWNMLMJJINFFAV07CA,28,15.90,住家用,鋼筋混凝土造,79年7月13日,三層,一層 二層 三層 騎樓
RPPNMLSKIINFFAV07DA,39,107.93,住家用,加強磚造,69年3月19日,二層,一層 二層 騎樓
RPUOMLRKIINFFAV47CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPUOMLRKIINFFAV47CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPQNMLQJJINFFCV07CA,13,209.91,見其他登記事項,鋼筋混凝土造,94年7月12日,二層,一層 二層 騎樓 見其他登記事項
RPQNMLQKIINFFAV86CA,31,46.25,見其他登記事項,鋼筋混凝土造,77年1月21日,四層,一層 二層 三層 四層 地下層
RPVOMLRKIINFFAV57CA,22,6.14,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPVOMLRKIINFFAV57CA,22,9.37,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPUNMLNLIINFFAV07CA,24,133.00,住家用,鋼筋混凝土造,83年3月8日,三層,一層 二層 三層
RPSNMLRKIINFFAV17CA,5,306.26,住家用,見其他登記事項,102年12月18日,四層,一層 二層 三層 四層
RPTNMLNLIINFFAV96CA,25,133.00,住家用,鋼筋混凝土造,83年3月8日,三層,一層 二層 三層
RPVNMLOLIINFFAV37DA,26,400.27,住家用,鋼筋混凝土造,81年12月31日,三層,一層 二層 三層 騎樓
RPQNMLSKIINFFAV07CA,27,72.77,住家用,鋼筋混凝土造,80年7月17日,五層,五層
RPQNMLSKIINFFAV07CA,27,7.02,見其他登記事項,鋼筋混凝土造,80年7月17日,五層,
RPVNMLTKIINFFAV67CA,25,95.83,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,三層
RPVNMLTKIINFFAV67CA,25,9.48,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPVNMLTKIINFFAV67CA,25,18.07,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPVNMLTKIINFFAV67CA,25,1.47,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPVNMLQKIINFFAV37CA,25,31.01,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,十一層
RPVNMLQKIINFFAV37CA,25,8.49,見其他登記事項,鋼筋混凝土造,82年5月22日,十二層,
RPVNMLQKIINFFAV37CA,25,4.03,共有部分,鋼筋混凝土造,82年5月22日,十二層,
RPPNMLTKIINFFAV07CA,1,93.07,見其他登記事項,見其他登記事項,107年3月23日,九層,一層 騎樓
RPPNMLTKIINFFAV07CA,1,52.72,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPPNMLMLIINFFAV09CA,,233.10,見其他登記事項,見其他登記事項,107年4月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLPLIINFFDV07CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,六層
RPPNMLPLIINFFDV07CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPPNMLKKJINFFAV98DA,44,15.87,商業用,見其他登記事項,63年8月7日,一層,一層 騎樓
RPSNMLTKIINFFAV37CA,35,135.81,住商用,加強磚造,72年11月29日,二層,一層 二層 騎樓
RPRNMLOLIINFFAV86CA,21,165.79,住家用,鋼筋混凝土造,86年3月27日,三層,一層 二層 三層
RPTNMLTKIINFFAV47CA,32,137.39,住家用,加強磚造,76年1月6日,二層,一層 二層 騎樓
RPQNMLQLIINFFCV17CA,27,186.03,住家用,鋼筋混凝土造,81年1月25日,二層,一層 二層
RPVNMLQJJINFFAV37CA,8,228.90,住家用,見其他登記事項,100年1月31日,三層,一層 二層 三層
RPPNMLQLIINFFCV07CA,24,181.52,住家用,鋼筋混凝土造,83年12月30日,三層,一層 二層 三層
RPWNMLLJJINFFAV96CA,,207.30,見其他登記事項,見其他登記事項,107年7月24日,三層,一層 二層 三層 見其他登記事項
RPRNMLNLIINFFAV76CA,22,66.56,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,四層
RPRNMLNLIINFFAV76CA,22,8.20,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPRNMLNLIINFFAV76CA,22,13.81,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPTNMLPLIINFFAV17CA,29,149.20,住家用,加強磚造,78年5月19日,二層,一層 二層
RPRNMLKMIINFFAV56CA,24,36.92,見其他登記事項,鋼筋混凝土造,84年3月27日,十層,三層
RPRNMLKMIINFFAV56CA,24,8.37,見其他登記事項,鋼筋混凝土造,84年3月27日,十層,
RPVNMLLJJINFFAV86CA,,206.94,見其他登記事項,見其他登記事項,107年7月24日,三層,一層 二層 三層 見其他登記事項
RPTNMLTLIINFFAV57CA,2,171.36,住家用,見其他登記事項,105年4月19日,三層,一層 二層 三層
RPTNMLTLIINFFAV57CA,2,171.36,住家用,見其他登記事項,105年4月19日,三層,一層 二層 三層
RPQNMLPLIINFFAV86CA,22,33.22,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,六層
RPQNMLPLIINFFAV86CA,22,6.91,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQNMLPLIINFFAV86CA,22,4.10,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQNMLNLIINFFAV66CA,2,301.21,住家用,見其他登記事項,105年7月5日,四層,一層 二層 三層 四層
RPTNMLLJJINFFAV66CA,,207.30,見其他登記事項,見其他登記事項,107年7月24日,三層,一層 二層 三層 見其他登記事項
RPTNMLLMIINFFAV86CA,21,87.35,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,四層
RPTNMLLMIINFFAV86CA,21,18.27,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,
RPTNMLLMIINFFAV86CA,21,13.35,見其他登記事項,,86年9月26日,五層,
RPXNMLLJJINFFAV07CA,,225.52,見其他登記事項,見其他登記事項,107年5月15日,四層,一層 二層 三層 四層
RPVNMLKMIINFFAV96CA,31,127.15,住家用,加強磚造,76年9月1日,二層,一層 二層
RPPNMLRLIINFFDV27CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,六層
RPPNMLRLIINFFDV27CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPQNMLRLIINFFDV37CA,22,128.36,住家用,鋼筋混凝土造,86年2月11日,三層,一層 二層 三層
RPOOMLOLIINFFAV66CA,37,119.82,住家用,加強磚造,70年12月26日,二層,一層 二層
RPRNMLQLIINFFAV17DA,23,127.44,見其他登記事項,鋼筋混凝土造,84年5月16日,三層,一層 二層 三層
RPQNMLTLIINFFAV27CA,23,177.50,住商用,鋼筋混凝土造,84年6月9日,三層,一層 二層 三層 騎樓
RPTNMLKMIINFFAV76CA,15,347.06,見其他登記事項,鋼筋混凝土造,92年1月24日,四層,一層 二層 三層 四層 騎樓
RPTNMLQLIINFFAV27CA,50,67.00,住家用,見其他登記事項,58年2月1日,二層,一層 二層
RPTNMLQLIINFFAV27CA,41,119.64,住家用,加強磚造,66年11月18日,二層,一層 二層 騎樓
RPWNMLTLIINFFAV87CA,21,216.33,住家用,鋼筋混凝土造,86年6月2日,三層,一層 二層 三層
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,24.32,見其他登記事項,鋼筋混凝土造,83年1月26日,七層,二層
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLSKJINFFAV07CA,25,6.16,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPPNMLKMIINFFAV09DA,44,50.69,住家用,見其他登記事項,63年7月10日,一層,一層 騎樓
RPUNMLLJJINFFAV76CA,,206.98,見其他登記事項,見其他登記事項,107年7月24日,三層,一層 二層 三層 見其他登記事項
RPXNMLMJJINFFAV17CA,23,168.27,住家用,鋼筋混凝土造,84年7月12日,三層,一層 二層 三層
RPSNMLTLIINFFAV47CA,23,160.12,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,五層
RPSNMLTLIINFFAV47CA,23,24.47,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPSNMLTLIINFFAV47CA,23,37.38,見其他登記事項,鋼筋混凝土造,85年3月26日,八層,
RPXNMLKMIINFFAV17CA,27,156.46,住家用,鋼筋混凝土造,80年6月3日,三層,一層 二層 三層
RPWNMLKMIINFFAV07CA,6,284.68,住家用,見其他登記事項,101年11月23日,四層,一層 二層 三層 四層
RPPNMLOKJINFFAV76DA,25,85.96,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,六層
RPPNMLOKJINFFAV76DA,25,15.24,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPPNMLOKJINFFAV76DA,25,1.48,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPPNMLOKJINFFAV76DA,25,9.59,見其他登記事項,鋼筋混凝土造,82年8月14日,七層,
RPSNMLLMIINFFAV76CA,1,237.32,見其他登記事項,見其他登記事項,107年3月23日,三層,一層 二層 三層 見其他登記事項
RPQNMLLJJINFFCV56CA,,92.60,住商用,見其他登記事項,,二層,一層 二層 騎樓
RPWNMLNLJINFFAV37CA,,207.30,見其他登記事項,見其他登記事項,107年7月24日,三層,一層 二層 三層 見其他登記事項
RPOOMLNLJINFFAV66CA,42,102.74,住家用,見其他登記事項,65年12月24日,二層,一層 二層 騎樓 夾層
RPPOMLLJJINFFAV98CA,40,62.98,住家用,見其他登記事項,67年6月30日,一層,一層
RPQNMLPJJINFFDV07CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPQNMLPJJINFFDV07CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,八層
RPOOMLLJJINFFAV88CA,1,220.45,見其他登記事項,見其他登記事項,107年2月1日,三層,一層 二層 三層
RPQNMLSKJINFFAV17CA,24,100.22,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,八層
RPQNMLSKJINFFAV17CA,24,12.74,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLSKJINFFAV17CA,24,17.65,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPRNMLMJJINFFAV56CA,25,30.33,住家用,鋼筋混凝土造,82年10月27日,六層,二層
RPRNMLMJJINFFAV56CA,25,15.66,見其他登記事項,鋼筋混凝土造,82年10月27日,六層,
RPSNMLMJJINFFAV66CA,43,82.32,住家用,見其他登記事項,64年10月28日,二層,一層 二層
RPPNMLMJJINFFAV98CA,35,93.87,見其他登記事項,鋼筋混凝土造,72年10月12日,四層,一層 騎樓
RPPNMLMJJINFFAV98CA,,6.51,見其他登記事項,鋼筋混凝土造,,四層,
RPRNMLPJJINFFAV86CA,5,308.80,住家用,見其他登記事項,102年7月15日,三層,一層 二層 三層
RPPNMLQJJINFFAV76CA,41,111.76,住家用,見其他登記事項,66年8月26日,二層,一層 二層 騎樓
RPPNMLPJJINFFAV66CA,40,127.91,住家用,加強磚造,67年10月5日,二層,一層 二層 騎樓
RPQNMLTJJINFFAV17CA,23,213.08,見其他登記事項,鋼筋混凝土造,84年5月16日,四層,一層 二層 三層 四層 騎樓
RPRNMLMKJINFFAV66CA,1,486.34,見其他登記事項,見其他登記事項,107年2月22日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLRJJINFFAV17CA,,200.18,住家用,見其他登記事項,107年7月24日,三層,一層 二層 三層
RPTNMLOKJINFFAV07CA,25,21.81,見其他登記事項,鋼筋混凝土造,83年1月26日,七層,三層
RPTNMLOKJINFFAV07CA,25,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,.49,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTNMLOKJINFFAV07CA,25,3.66,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPRNMLQJJINFFAV96CA,,193.13,見其他登記事項,見其他登記事項,107年8月28日,三層,一層 二層 三層 騎樓
RPRNMLQKJINFFAV17DA,24,76.24,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,二層
RPRNMLQKJINFFAV17DA,24,28.98,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,
RPRNMLRJJINFFAV07CA,22,29.35,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,二層
RPRNMLRJJINFFAV07CA,22,3.56,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPRNMLRJJINFFAV07CA,22,6.33,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQNMLQKJINFFBV07CA,13,250.73,住家用,加強磚造,94年5月12日,三層,一層 二層 三層
RPPNMLPKJINFFDV07CA,23,34.99,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,六層
RPPNMLPKJINFFDV07CA,23,8.68,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,
RPQOMLNLJINFFAV86CA,31,133.49,住商用,鋼筋混凝土造,76年4月18日,三層,一層 二層 三層 騎樓 地下層
RPPNMLKLJINFFAV98CA,25,217.52,住家用,鋼筋混凝土造,83年1月27日,四層,一層 二層 三層 四層
RPQNMLLLJINFFDV86CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,四層
RPQNMLLLJINFFDV86CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPUNMLSJJINFFAV47CA,13,111.88,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,六層
RPUNMLSJJINFFAV47CA,13,70.32,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,
RPWNMLTJJINFFAV77CA,13,118.69,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,五層
RPWNMLTJJINFFAV77CA,13,90.40,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,
RPVNMLMKJINFFAV07CA,,66.64,住家用,木造,,一層,一層 騎樓
RPPNMLTKJINFFAV17CA,1,214.25,見其他登記事項,見其他登記事項,107年2月1日,三層,一層 二層 三層
RPPNMLLLJINFFAV09CA,7,203.87,見其他登記事項,見其他登記事項,100年5月13日,三層,一層 二層 三層 屋頂突出物
RPPNMLNLJINFFAV66CA,40,131.86,住家用,加強磚造,67年11月22日,二層,一層 二層
RPPNMLMKJINFFAV56DA,39,119.54,住家用,加強磚造,69年3月12日,二層,一層 二層 騎樓
RPPNMLOKJINFFDV96CA,19,36.90,見其他登記事項,鋼筋混凝土造,82年11月8日,八層,二層
RPPNMLOKJINFFDV96CA,19,13.54,見其他登記事項,鋼筋混凝土造,82年11月8日,八層,
RPTNMLKLJINFFAV76CA,40,136.00,住家用,見其他登記事項,67年4月1日,一層,一層 騎樓
RPROMLNLJINFFAV96CA,31,130.76,住商用,鋼筋混凝土造,76年4月18日,三層,一層 二層 三層 騎樓 地下層
