編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
The serial number,land sector position,land shifting area square meter,the use zoning or compiles and checks
RPTNMLLKQHNFFHF66CC,水源段,.00,都市：商
RPVNMLNKQHNFFHF07CC,得和段,.00,都市：住
RPWNMLNKQHNFFGF07CC,幸福段,.00,都市：工
RPWNMLNKQHNFFHF17CC,中原段,.00,都市：工
RPSNMLLKQHNFFEF88CC,新巿段,20.78,都市：住
RPUNMLNKQHNFFHF96CC,中原段,.00,都市：工
RPPOMLNKQHNFFEF88CC,新巿段,8.46,都市：住
RPPNMLNKQHNFFBF48CC,副都心段一小段,.00,都市：商
RPOOMLNKQHNFFGF98CC,幸福段,.00,都市：工
RPRNMLLKQHNFFDF68CC,崇德段,18.54,都市：住
RPXQMLOKQHNFFBF07CC,國宅段,19.80,都市：住
RPQRMLOKQHNFFBF09CC,自立段,.00,都市：其他
RPOVMLOKQHNFFBF66CC,建林段,19.40,都市：住
RPPPMLOKQHNFFCF88CC,寶元段,.00,都市：工
RPSPMLOKQHNFFCF56CC,文山段,.00,都市：住
RPRNMLOKQHNFFEF09CC,關渡段,4.44,都市：住
RPTNMLOKQHNFFEF66CC,海天段,.00,都市：住
RPSQMLOKQHNFFCF66CC,安坑段車子路小段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPSQMLOKQHNFFCF66CC,安坑段車子路小段,.00,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPXNMLOKQHNFFEF07CC,馬偕段,5.67,都市：工
RPROMLOKQHNFFEF56CC,新興段,9.08,都市：住
RPSOMLOKQHNFFEF66CC,新興段,9.08,都市：住
RPXOMLOKQHNFFEF17CC,公司田段,.00,都市：住
RPORMLOKQHNFFEF56CC,公司田段,18.10,都市：住
RPWRMLOKQHNFFEF37CC,馬偕段,5.67,都市：工
RPPOMLOKQHNFFGF56CC,仁義段,.00,都市：住
RPRNMLOKQHNFFDF98CC,智興段,.00,都市：商
RPRNMLOKQHNFFDF98CC,智興段,.00,都市：住
RPPPMLOKQHNFFHF76CC,民樂段,.00,都市：商
RPWPMLOKQHNFFGF37CC,光華段,.00,都市：住
RPTPMLOKQHNFFHF17CC,東南段,.00,都市：住
RPSNMLOKQHNFFDF09CC,智興段,.00,都市：住
RPSNMLOKQHNFFDF09CC,智興段,.00,都市：其他
RPQOMLOKQHNFFGF66CC,富貴段,.00,都市：住
RPVQMLOKQHNFFHF47CC,保平段,.00,都市：商
RPVOMLOKQHNFFEF07DC,長興段,159.84,都市：住
RPVOMLOKQHNFFHF27CC,安平段,.00,都市：住
RPPPMLPKQHNFFEF56CC,公司田段,23.43,都市：住
RPOVMLPKQHNFFBF76CC,德音段,.00,都市：商
RPVNMLQKQHNFFAF66CC,仁愛段,.00,都市：住
RPUOMLQKQHNFFHF37CC,大智段,.00,都市：住
RPXNMLQKQHNFFIF67CC,圳民段,.00,都市：住
RPWRMLQKQHNFFEF57CC,馬偕段,.11,都市：住
RPQNMLPKQHNFFGF66CC,正義北段,.00,都市：商
RPWQMLQKQHNFFEF47CC,公司田段,21.24,都市：住
RPOPMLQKQHNFFIF96CC,圳生段,.00,都市：工
